Население территории;Стоимость дома
53832.141546917635;1845630.0708228932
37017.09634823565;873588.1296870057
29083.721707971035;755678.3301073947
29508.490528294747;1101826.3145402991
41166.860307179246;1618994.2764446654
36892.623300692845;1127873.5774725412
28939.038840410678;749847.1904460201
27321.032931399677;984672.2998159366
22803.099711008155;534077.4554759212
36145.20983405277;1242114.1008793542
37587.94430658633;1273631.2670727102
30609.65271449812;1095597.9438335
30888.802721468808;1364738.2962113786
32580.78018315528;1037147.4674024236
22602.133570106318;1228517.2072076176
18281.73777236868;759360.6547692231
38322.09802788144;1140579.6178930926
26673.881885694296;810741.5185079774
31320.91641532284;642855.1695820823
23360.94830389918;1562950.321919383
43754.45293726736;1599851.8945084098
39591.256501756616;1332669.2347985206
26452.36789444459;665160.0759449846
32190.417724417774;1591383.7352199997
36564.73349228891;1144507.423229717
23023.045046799176;1619721.7162305776
36788.98032695149;1251688.6157028743
53542.85750618493;1882806.934395191
26925.95480746428;1016163.176715182
45746.93321063793;1721005.4195045803
30678.370733652846;890138.2114471466
40128.85350162647;1272719.6318939514
45024.297179926434;1582605.5351026566
48767.40103727613;1170204.3390991166
50999.85133297651;1166750.3128596384
40888.07856106315;319495.66759175994
38066.161296912505;704698.362078768
43600.36092992522;945614.5659127636
40268.518418487736;2054897.0092689176
42582.625870652526;1280230.6253682314
36228.836135098085;850114.5962662725
46478.521608580784;1637649.904770942
22560.52713453413;1742431.6630896688
50145.43370794666;942093.9244773956
45103.57164109424;1388782.8874013543
27159.33879293918;996506.070885828
44877.565109750976;790802.8010348069
35726.60562963228;718650.643819188
44452.644105741325;1517141.622824528
28270.434435939947;496359.97079138213
26517.307678016998;820611.4708595406
17386.475952392157;1122320.9326301892
32880.788108422996;846939.4287842512
35130.38127834084;1540762.268628121
38499.376931848994;963531.915230982
52832.00406495385;1590804.0443750557
30165.922636275685;1283415.2655546074
37203.71543996226;1447920.6803593482
11037.387683440407;742858.6356339195
39724.18881198779;1400609.034078121
47637.51525378335;1638577.4166270343
35341.06781937152;1235475.550019035
22169.818374651666;1249417.896552621
35783.754734405826;1499356.1199718774
31677.328361477466;1005843.916993128
41849.05508364689;623721.6129854085
45172.757088714745;922514.0879743272
32938.149352953944;1638606.833896943
39882.81773349313;1249223.8310440492
47343.371392716035;1928301.7816087927
34317.617986061785;1487729.5921365959
30299.282695682203;896303.7991791363
48266.2171660171;1903813.7926587544
40740.78015135165;1069851.1616023437
28750.64146342916;829868.2304469759
29287.49813908155;1181338.1609886792
42578.42762640884;1401767.9042517585
25974.45322502558;1235501.486170372
52881.06048263781;1522083.944153087
24804.657309524595;656971.5307242259
39138.87627659786;1660678.0350868388
25653.687923495738;606191.8669228128
31034.82616051494;1011331.1636193402
27622.34129045642;1529830.3684547062
44125.54078176629;1489520.0186356774
34730.76680454031;1468267.2302156275
26703.718683749372;978312.7484191257
37592.845062318345;1181637.9493143407
45555.33649112953;1015233.032262996
36099.242913726994;1139615.720123558
24962.10001865301;984349.6141548756
34733.08699390569;1765281.0932294582
31172.880167409294;1327975.2487410752
29506.487348197777;804170.2015536873
41186.57451287386;1467271.5557894418
43795.62542851304;1478823.6472742946
40691.23866160479;1367312.1320525082
40588.41954178181;1162469.8869158158
57097.67332373379;1473278.4414731169
16737.552242528796;897479.9501690639
32635.756546142675;1568578.5117432624
31796.758809576113;1421518.6019075266
27456.64493437836;1199144.7879332034
37521.8132200506;1596180.5684365204
31111.62290531416;1264972.4420392748
59129.49783200705;1135465.473230903
43752.88954280153;1359838.9985787438
16811.303291657143;88591.77016003926
37838.66198972871;1822448.616550664
57563.58573761915;1720734.4031475058
31437.51486125884;1224397.4272492656
28571.357123129837;1209571.0724135821
35392.0515101274;1698820.102281486
49009.69327877896;1860358.468312067
40761.35131034991;1168444.88222469
43208.356563093665;764756.0934618785
44915.714138137824;977242.2697493643
33515.12293160702;1079158.6528522586
48417.348063339276;1383395.2874928915
27769.50230137689;992053.0502238965
29146.54291578315;1574919.9063463008
49200.079568226756;1174311.5559111224
31693.61016631476;795082.8101752147
29788.642645924145;1170573.7698636418
61916.135537629016;1998368.740697701
36220.1237050292;842086.673327905
19148.039710690995;849656.9231925056
21689.123542841782;908616.4826240856
44508.97560999735;1524257.706275758
21075.50991951704;685880.321277076
29292.129427585587;771310.0003991764
46183.10736510909;1308243.922235843
42200.262092354715;1312063.7561173777
52999.83821136997;1467849.817834562
32668.934922088018;902350.419724823
28914.79145575174;926880.8505513169
43485.680637406345;1323326.402922148
36242.10574764058;1504026.2696593627
25694.36817678834;1003266.8762352669
22926.4354576667;592397.7261389504
27587.396417007672;1339142.80508292
50524.9554095933;1212939.953517593
36292.99615901843;753930.5825393641
38527.817140207946;1538401.8172936328
37117.5550581268;1295728.0882968723
44029.6818160912;1472887.2470605278
34685.180705432;831762.7909033981
47328.81061158242;1610577.4966414175
43557.94343512274;881446.1155446059
44531.759455931184;1666462.6220384506
35323.787924263364;1085218.858707077
39549.8010018077;1712929.6543371202
30237.774856520587;1444403.6640510953
38587.72109865106;1884674.2407271257
33216.60108027382;1014548.2326294322
22984.03653068501;1084013.7849062877
36401.37571365228;1279777.3787882745
51528.48104771981;1967384.7778210603
33816.12472563384;1002974.2146829072
36830.08034643698;979568.628541252
34112.97062220211;565937.200553177
31165.04595424651;1092130.9813980085
55169.37910598962;1869113.6110749368
36621.75954384187;1817829.5296757591
36940.859103940726;1392207.647768422
37739.990319071134;1389773.8734894216
24199.639472687813;956009.1436058292
52601.11684340329;945833.1891229402
42302.54789954495;1383766.0819453795
39780.92726532174;1400268.1424739305
34651.072316906946;1144937.6138049632
33891.305184923884;1118165.8661723498
38104.49400632603;1047012.2705665716
28747.09440874065;1096069.2868773628
36474.39183199871;1386473.3653813815
41230.18626316085;945831.1862992595
34945.47446177205;1311379.5963119804
42351.30362765849;885661.5908366481
47386.26773605722;1507331.2882072204
33834.921725736036;1643291.7224787388
18896.12293705657;987746.9239531008
25191.407386435378;612211.5924474286
11019.053777626223;836235.0305323859
35781.17461419985;1495518.62392568
40674.7837742456;911071.8335530659
25029.20573727713;1360787.8712115514
30504.814912617123;1455107.4511125274
23823.817018994883;1327969.285872227
47763.27750694223;1838503.9942718488
44900.79309698145;1727211.0894733826
24459.797026173608;1093344.5765039409
27080.03549155592;943485.047267782
22267.159296991704;1100632.3911398223
41354.43598654332;1269811.089152703
54149.39033299002;1321008.5934856627
26411.14227727583;978241.2890513649
15065.046607518281;952533.5781735645
31669.617011464037;1434015.0326303542
50200.610107727196;1008649.9293008102
35772.52400703681;2007556.2860539176
35431.25153834283;882666.5815081694
39030.07772077312;1246218.3100606224
13683.479638613628;880682.3019910126
32807.85440456764;840124.8423453172
38240.977881988416;1469767.6472201275
55292.22079627772;1824987.7062517556
27185.757215158843;1404896.3763019629
28713.931518066616;1290043.3666144887
46833.13129015402;1410362.6130922115
36083.82377422618;1058269.0185703223
40354.70524999789;1464929.1621903444
38702.339272444624;1777009.712149775
23272.355023772223;826194.6781509514
44372.94405126901;1851575.8675786168
24269.05676010266;1552915.1644898625
36204.711143625515;922478.9145343913
58349.117586010274;1753427.9367894987
31928.81017849957;1387701.1110529576
47663.14374751193;1801916.3455730726
35204.807144510094;1237115.7413000904
23793.337043068266;1009606.2836331872
38039.598563290914;1601678.2634858731
37548.26490181312;483458.5482582932
25390.45913945253;925394.135004886
39626.51608218281;1143377.601699577
41268.25953076425;1283401.789251874
34819.42830066867;1031367.588516485
35279.61693961444;1153605.0312831493
33176.038447230676;995137.2023937795
37567.07634268543;1006580.4796598313
31113.486402700888;987434.7498393513
38812.506054192185;897013.1810283553
31219.48868538355;1560838.450232807
22954.784519233912;1349818.250162027
32084.7433995899;883147.4710432091
24966.188162985873;926482.467655185
41562.74950240075;1100152.0877663638
27207.3216915959;674197.8519904646
36050.83957725239;1587350.293656894
43328.34367451343;1276987.4919659288
23947.510033113736;982344.8120638995
37889.761391298285;1153433.0812821977
29551.137733680716;799124.8491575408
27536.93789681567;1169640.3243033246
20303.813916790463;1591203.4900597422
36858.96770424608;1450769.8409873634
40277.77262697681;1381442.7584597112
48873.994338415614;1930805.946694563
29958.717864779628;1280548.0885839586
45979.79120973715;916344.293835102
39900.13678673255;1170892.9796549894
23655.478789693443;1616382.9321180566
31733.654631715053;1056518.913266355
43542.66321769566;1583897.5377636522
22063.21061883271;619407.4862651835
48345.47415237385;1043415.9920209721
33075.80807052249;1222344.208499258
45905.592099807676;1433538.3208426803
28373.170554798;1474417.2717291806
29776.660765494482;1827899.1856764853
36345.82977862472;1130537.9927497513
37535.64382436912;758886.6887614839
26052.646836118;1210400.1269547315
33234.57082770875;674817.5428265561
32699.49026379812;1232209.4762014195
45801.17222920505;2105205.855863914
35193.33694433156;1662585.9381789912
35936.05672417512;1443907.7473837263
35257.71759308874;781482.5832219761
41729.598486207295;1557794.0212722572
24491.922843151002;1476277.527374216
49401.1214874982;1412449.4785868241
46311.956301829836;1438290.8514259474
64566.68738030215;1667560.879303713
41909.50348863766;1131532.919437162
40056.27285741207;1154270.48491612
28394.00624694448;1650770.9296813272
36855.66935107269;1387987.8030244834
25480.41695729794;1325294.1210921824
28795.7550700738;825095.108578208
30078.65863458077;944186.159068424
36546.080117726204;1608726.680546448
35890.396045365684;1050223.6675805135
43992.28509086372;1417691.112792915
56541.4098849066;1386351.1453039348
20155.97949307784;1015546.3086072234
34760.760268288344;991934.0653650308
33657.23919610703;1267433.9085794506
48360.69436396777;1491811.661122951
60300.84827879464;1222887.1208418093
47726.25417048606;1114901.9726230132
44476.819292071654;1024787.9415573477
37009.336021749536;675489.7526839289
44935.884831079245;1515157.0809305124
30640.17617201056;491085.82599628525
40852.29089249187;737147.0943241782
45358.639268791056;1208875.0835810225
40432.04524228351;1073355.783703826
16292.532145597555;554702.6801764854
38159.21410460011;1225796.4144416682
41773.514639345536;1282339.3498764976
47618.51857895304;1409824.6381964688
39830.05126441796;1448668.423840238
20438.41483880633;728402.000075194
52131.811507653845;1381482.6850124071
55700.44165567651;1424994.375415845
42677.284918495374;1741105.6409449903
47039.09227537199;1361230.1212351571
22779.36994945125;1164497.0193326313
37455.317563803794;1375736.9565806843
40187.327328845095;636506.0005989884
31060.20472734425;775957.6720709319
31798.685149351466;976540.0985009592
29404.067582948268;1048302.4087843634
40774.679765167995;575694.1732158384
30640.8369164109;1365437.489057367
37402.42749200229;1403219.370573444
49846.995401459804;1723424.6715387627
42014.82529169637;1987332.217286645
33623.51311342599;1285202.33657612
32034.982426704883;1306056.5654300188
39735.64512218052;778546.1621435221
44663.81899031212;1155681.8670825171
27093.28958605284;1540737.1933239426
34618.82698930247;934408.7142813632
20962.90164507928;294170.746352692
35579.212093914066;1423025.1014632925
44782.56826676076;876763.5840599823
34930.91845192173;1416408.249920881
36351.91765401142;972536.6627723586
58926.22548375174;1729061.6555713362
32402.25541487064;981259.5641129231
46224.49329118832;1125230.4502937691
45899.73840240165;723750.0652577134
44393.34075070241;1556552.473741118
44387.868291705585;1391303.7868712496
30469.54896814164;1103648.2877240828
36835.73969931414;2005037.3066792216
30268.359117694432;1055153.3195092094
34354.962931175825;1389366.7180879028
43547.57901384004;1249461.5616007491
34354.159698452175;1501482.219941262
46743.721651454434;1296134.3945546895
34720.46135838571;992773.7915703077
27356.89573802976;1085101.3240057079
40018.19069710725;734562.104533648
38764.82093338417;1221827.821998858
39557.32061960267;1489970.147065019
39511.679122269285;1696086.1681042681
18725.606599726627;891259.338362191
36565.02983061061;1347083.0697067634
40838.66482508062;1428797.3718951428
19500.48453486966;1198678.9842989913
43807.92573715271;1194083.2472498536
23964.62351762752;1233126.8356523872
36714.49675451042;1587585.4847117497
36148.15638601139;1025439.4339352736
20478.630441231555;700903.5639179513
36078.321370456404;1180903.43393502
24602.56309325976;914136.519775298
36075.96320475589;1178600.6477851174
45707.973554887736;1328572.1905050843
22083.90871403505;742449.3106376197
34426.42199578378;964596.749839928
37721.32476338605;1613037.5089371018
13355.02004009238;816772.3750999514
38731.293785795504;1283208.8291335374
26132.868176462143;975385.5554017648
37670.82897971239;889845.6011902957
31080.727498021988;979282.7630677487
38547.92207599582;896937.6577995939
34922.64487039676;1712388.8725183057
44066.212977922034;1367292.959858112
31420.299235687286;949879.9338885004
27142.028198781773;2050594.0455063141
39139.002906516536;1616631.3337499716
31517.11821188929;1358350.39783993
36773.03540835819;1708127.5780654566
53159.74318315634;1970419.0541530403
44973.08597777347;1636080.390400312
55947.967958928944;1591269.9928074004
46369.54384104632;1806231.4517589563
50740.204907361935;1138748.9643436885
38660.643852645866;1246440.855634546
24380.451207086757;1407123.7995305716
31311.986048367333;1370830.3885978821
56970.73183024398;1492521.8665181694
34922.492454426814;762391.7760956662
33200.337841599416;1668448.0980572654
29704.823707743104;945057.3183830888
32536.465870952;874497.2654803138
30823.910471643485;1080170.9068579979
44882.487916191974;1049007.0166559054
38994.08272580159;826587.3919400298
35271.71984106186;1384328.1221885916
27221.179294462923;1027311.507673405
57121.57973904668;1938713.985075609
26160.16104693064;1025417.8875194944
27402.708028788187;594816.9325198851
28782.240015136285;1369970.613282539
20833.007623149297;449331.5835333807
32233.885879305348;1253359.9540054663
25942.65578622622;1347234.0930270965
42152.13605364549;1257780.0670395987
55084.15933236109;1474296.415816263
39582.92891807085;1513273.017374765
53055.85372317783;1042243.7312719524
34019.97358842896;1288069.226448916
53921.431947273064;1988563.9932623703
36179.40576719907;799842.3758048095
56376.968434605114;1813555.3299392925
24291.11191045748;492984.5946724443
33284.92670252851;1325531.154513243
53504.45996853813;1315138.251016079
36325.304633198655;729990.0243899535
38467.81700004215;1328658.9110723843
64543.322446134494;1599416.0142626918
53713.2762108166;1348251.5968379064
32236.82469172025;1018457.9870522928
44034.47735011191;1517597.5270904675
39419.28898287662;1247289.4901993414
17093.809803593602;906034.6514455121
32147.638435172485;1203089.9890176977
47066.617419978254;1375771.1290372743
18194.121545548867;459446.4192774692
26651.84550508721;1238486.1702122071
24602.009252141957;1309768.1961093454
38825.39624250277;1111580.0995746746
31837.488069317427;1099788.6980318588
23586.382744773244;1247384.0849486168
47907.02052534764;1546469.7826846072
19652.146098741574;729315.3749195363
44808.303365337335;1614667.5279239863
43181.90540528896;1613325.654571316
35808.410189985465;765505.3475276389
41819.36384214337;1696785.902472176
22599.374112816116;980161.6274096981
34477.465862849866;1167621.046449695
19033.611178212614;995849.7751098222
37252.962173187814;1276494.7645634962
41864.786244777235;1649156.6076317346
40746.12021982918;1603268.2110607368
29023.353523809863;1314387.4066411434
39812.306419469685;1357366.5283162282
53705.131732074784;1308017.3142391795
21287.442518803444;1246015.2968581112
30545.487647932885;1467959.5287906837
43921.10884181898;1239309.9147099557
40808.13620627183;1457022.6303982614
36333.4814718268;1315666.8739232162
24511.819984541118;885709.7642844076
31319.536026881007;566645.8578321565
34940.354757964065;1088176.2005164635
36809.124933124825;1105737.4615438494
44348.42034110976;1571664.903072999
44523.98908958207;1412144.508444236
41686.51892676085;1220724.1772550123
30494.509613660433;1011909.6944313495
26234.109543669118;685922.3851784463
31872.776299578643;1175190.6729764738
32762.93645956884;1053891.644863874
42425.776351988345;1360502.2488120492
48564.798543037614;1409038.9871176342
14241.248769710839;547794.5711922585
23662.584871155323;1211442.9407654293
41020.43966181279;1403296.2576075105
35621.67753524416;1125696.862367818
44345.07695684976;1067191.979946472
28984.51021023504;786257.7826468865
28860.945342497133;1341069.1598099093
40291.194487650275;777718.8986485405
32487.56767239104;1539465.4196773875
19314.632852302086;738760.7474313262
39588.22954332957;777144.2542493446
23039.88947399941;1131040.702324247
33549.55306031765;892718.0910073874
55838.913085095;1344406.9301585502
27165.233949889967;1174949.860790675
35960.62566152464;948054.0086787434
50213.73855557286;1432902.752871875
59313.739116675046;1649947.1597520178
67601.22355787536;1168588.0313207726
35469.028665063226;1172514.722473985
39185.99503431214;1051173.464898884
23927.331921404482;1235747.5115915618
17597.041128088404;984010.7052899195
35374.249175688354;1210610.162569622
34366.180100207785;766078.3707692815
38822.834185572116;1234636.45181904
38418.05830161855;1364306.7686809986
34265.526373154236;1429383.3521743226
32743.780296527162;1680788.286557635
27865.99607169875;884891.4955195289
40130.54076802468;1198572.8663002513
31879.3238429842;996924.6914267287
29873.98841378592;1417403.3118605698
23853.96780955993;549947.2482470637
33967.67290102517;1241699.117121414
60309.12224887084;1258686.2857108044
26717.60493405672;1144177.7760016785
46776.736347512684;1518387.141646837
31048.990833251624;592512.4283228129
46346.623303622306;1283590.4588727623
29743.593204449804;1014093.3099646241
41162.33782851701;1535152.0737169122
52547.82916618432;1754576.1455501278
47590.82639046089;1384965.6541746578
34640.722367741546;554253.0540102996
37198.29197986914;1502451.1137147066
58051.60065964049;1930802.9189611124
42795.34656456844;1309860.0588041751
31646.377686064483;1110525.988673923
44604.26897237874;1543357.4535105103
47248.8140473671;1736442.4799782694
18878.799277728736;1370367.787954931
36085.10107592731;1614916.4686238212
30692.916903186357;1124463.0404031896
44428.15289859162;1293383.8900123087
32485.409624406766;1472967.81431064
26945.5749196884;1009809.9835965488
38707.525519019975;1217061.2536475826
34615.956052742455;1637335.3027885682
39939.80324526186;1570904.977234056
27606.007209163014;1002690.8993032306
44508.60305885182;1814550.9014238769
40179.165703516184;1677005.1404360302
38977.465117063926;1173201.5189552563
22522.881604144364;860346.470698685
39496.12756152633;631712.7237814899
44822.34840229027;1330929.4721535884
36419.23410532804;879356.366048286
40488.33347782322;635419.3652163026
33577.509513265555;1085494.8201108652
27811.639086196566;1024601.5627539242
35919.854088494845;701865.7729563166
30018.120563357203;942663.9415375702
32517.531411396383;1838092.102498864
19630.019906330617;1065150.786753825
19772.52166224902;849566.0855445924
27725.52718039477;949892.5313701816
27727.03253020417;1294967.4107378754
46070.44339618719;1033881.1348005374
38575.27319774991;1280700.4032528442
55323.957258165596;1388840.1738697607
28884.050913090538;1940225.907504852
54143.328703222665;1586889.9946311759
30774.753138820684;962081.4199995695
36794.1993721251;1049798.7849306162
36043.0204889754;1040781.7953593384
25983.51969899311;1100380.2606381516
25432.076772615263;759044.6879907805
47444.712829544216;1283764.7877560898
49085.96278053368;1162949.6789860271
42611.53970337937;1420979.1842857092
32428.125772874362;972670.8133224328
43480.69970513807;1804243.860448444
14476.760640569606;836883.5652618493
57699.957556293026;1294647.589167185
34615.59848631739;1300479.133270034
28433.850349050732;1040376.9951696122
33288.958422756026;1193253.801043337
55375.668214554884;1618127.606868063
30177.117964735502;1113856.5433985677
37311.66414199766;1706291.9905593214
35777.29468922663;658644.6170003233
35056.448340904586;1168993.737583562
35707.76230138242;1123209.854692964
34332.42096296783;915818.4531215571
30636.461576853988;1134142.915960404
30324.191427735444;1589765.4967532044
43358.57050129892;552585.3540991661
38326.003364693264;1352917.1768613977
30532.99239461205;1043281.2900746965
47926.408018486356;1589431.1706642618
32508.909733374865;1348883.321478542
24874.035123603662;1212440.289762945
29766.44406565304;1580727.450288832
29990.625356028588;1215288.4895118726
48621.16851455859;1391788.848669405
32810.137953824065;1127248.610233683
23978.58886254732;1234609.7389082913
49859.49906564395;936234.3475902014
29673.022640316405;1852338.4692459644
49257.85110255153;2009937.702628427
32614.777078136132;828127.0276465778
42631.83697653531;1661119.5006279624
28774.426681712954;1295901.4544655872
23365.444619027392;989643.0313890134
30777.970174965663;1788515.8176129346
32252.143697864423;1814855.154882529
19595.963683816593;1170705.1662407718
31144.655211640547;1090788.9812340653
20691.478784955638;440585.029390805
33182.436276466935;1029439.2338632896
36333.95284776679;828120.9549888151
38092.927604245284;985283.8815578348
27071.52902968232;879062.5907073612
38132.46448381978;609402.7752548894
18114.57521760278;1168859.1171821957
25333.870846737816;1307506.565069192
29359.205165938452;1357250.5712569577
29978.659090138408;1181630.6251696385
38773.094068790924;1294615.007746152
37499.005495723104;911656.1052977764
30994.799892813822;1149327.6559655145
30345.590159275278;867714.3838490517
21350.099745626725;973068.5570349529
9579.071782191331;1084408.439953593
50676.31240393803;2275455.305532437
40144.750605600944;1233205.1955834178
61772.756809729326;1906024.636485015
49667.60637239993;1412626.5187417814
23411.945541614023;1208761.0558371514
47005.49680624222;1710924.3665235362
42771.40597993067;750119.7266122982
26861.133360088297;1361828.8480482409
33609.69466408837;904785.1631560351
44258.90193469923;980141.2191076673
32620.407322138148;798254.224544436
30788.30390967845;1026505.8205659143
45452.28027793775;1692335.9636187928
38897.09158352118;1405505.2437013972
33922.63297726556;946182.0501766272
42122.53514525114;1723775.0141179976
28467.211441719588;1238406.1897839587
35452.59150868689;1317160.4026229358
40675.798366350915;1155752.7447402594
31266.9018514715;1040086.6640810242
39998.46263965603;1266947.2639766412
57771.29234618036;1422230.9601239902
46399.809594078506;1224778.6227969723
18468.81419066538;973096.358177584
26365.14508953705;512252.80350649107
32997.6389320505;906419.3179021331
33413.265678238604;1114667.2494865104
38047.13038231267;1278365.7674917756
32483.35909071183;1720670.8768427868
31886.710202994032;1534295.195012713
32106.894756136782;1066040.788657332
31765.901385296518;1428399.00213912
26018.015641642673;855423.9840217031
44863.71497883538;853084.1522068826
43922.630171674675;934610.3953348844
30054.86206297024;1571781.593335204
43441.99643201689;927163.8119484548
29683.8091053493;1227568.9580227917
50133.01508358672;671802.0395152965
41216.264157753685;1705918.1795099657
24867.497639902318;1198915.942820417
48812.88400793368;1230097.450945007
23725.78271098917;764635.9979283088
31348.74098431608;1553854.434199959
51988.70352997082;1451930.6312860253
37556.107485759065;1063491.81022042
33925.42448863959;1226180.7679891768
30369.193120203883;1220987.0020716093
33770.24452066375;1480227.5472434366
51054.51591462274;1641873.966286834
31552.544209314052;1262963.8612687287
46505.788303012356;1444572.9714972137
34753.88289216666;1358983.4704786798
20951.34787228712;635530.8448860593
41440.433826184504;1670183.167980545
15576.445022405396;841236.1676342584
21330.988935894427;1581865.5587473263
61205.81478348438;1841495.5078848747
60747.20447892807;1891398.2558229947
39984.958207674536;1832230.092736465
39088.39940262561;1062095.467626749
40090.90835689229;970044.6656400692
26262.507332673256;1528900.8563697478
37180.500358543766;1107159.7806059057
24318.530113098623;1300031.2303332195
43628.9548124534;1547737.0017004237
35399.907476359906;1248741.8646745014
40865.81788796863;1205568.3665622354
33036.30334372848;993637.089730268
51630.42482342985;1813856.3141206938
44406.45551495437;1822438.4199048413
14931.270110345784;1166925.1461488248
34932.291232953656;952439.6621570892
34129.2417929418;1659100.1242863662
37245.943731156716;1181995.430504778
25948.644213562373;1124042.9480980486
39055.8222857192;1219637.366518861
26094.905575758217;867082.8427607968
44795.531112939774;1385978.9841198327
15113.587197383325;725040.8959547429
64149.68021309122;1409762.1194903015
30464.257218143634;1036704.6914584935
27022.75917985486;717273.185257682
32824.796656098544;1642478.735656444
28382.706694424614;585440.4314477128
30749.644393288087;602209.5750471331
32126.7723966526;1340227.2768822638
45340.78188778934;1430051.0884878961
38345.581082791716;1101120.2587428256
31590.385334991824;897223.4346811123
36142.96798822272;1409318.5774674288
37866.63226481192;1226067.3141602448
7522.333137672428;910099.6440482037
36454.298656933446;1492009.562850291
40250.887242702585;1555806.041797239
38294.075979038695;1487855.537964487
22076.15316408185;995144.1065832536
28614.539710201538;1151006.077527774
29096.519015755668;1760880.447507333
38535.66660373469;1067000.3494773393
48150.25379591161;1430796.7625697944
28550.4812998678;981753.2384083712
52057.05440957794;1102516.5838414284
31518.008191432804;1334377.3074135566
42030.42124095269;1395218.5802629231
36342.71475905286;1227167.407601847
43679.484825566935;1315568.1643761364
33424.42750100002;1643338.9927174544
28717.9613340518;1354417.5627576166
41602.02373791636;1273868.0636587085
37594.49345795763;1343824.2151443195
29034.319963510694;692229.4654976523
36902.14538985521;1411054.3169406827
29749.622793954248;832475.189015321
35516.409893987315;1076334.1025455322
46635.769639958846;1309829.9356107984
34271.102344187595;1130844.0293626525
45347.93206410244;784503.3579188933
45735.18721047928;1378399.109063904
33337.76537699169;983537.5107792257
41734.83265730058;1737981.5298355946
41378.8767313119;1314359.4543807416
65857.93332223437;1372969.3107494302
38582.558012517904;998855.579912743
61075.60218130607;1473540.7599385441
44843.195518342516;1816217.0069766769
43181.51306578885;1127082.1989417674
48128.957384062734;1427832.120659103
15395.059920745713;959243.6084487293
41219.321486911664;1202452.7282114923
37618.67655406348;1463442.908287028
34405.481560951535;1120851.5194199637
29689.69581067505;696467.1699379117
18606.659042196487;631656.4745826736
56250.46440414384;1366988.2351681623
54061.258684089466;1919053.5269471325
45008.24223987988;1460341.0111764427
27730.74930655968;935488.606494803
30667.234759488827;896246.1462243542
18947.55834557428;894203.5715459331
47064.02296128324;1353729.53334886
41785.91077603;1496177.415750746
29478.531240209708;629657.6132544072
31773.28890188995;549167.9398554484
39733.59822387288;1737582.2827129075
33303.47322840525;1247281.6983108672
47376.470028760705;1779898.9958791612
44965.311980859275;1032663.0030779238
45514.147767554496;1815809.621442141
47224.75917776585;1387114.4198675563
45644.243462268634;1262012.9263482816
11511.38705016455;1432318.4696391341
32624.646504706652;1501622.125499602
47740.762897957145;1275676.9813869123
23581.385699003837;1476989.1835039519
22033.116961125543;796289.306909297
15633.099048295891;707345.0624327669
44669.455553014006;1318231.4182852104
48114.02401407812;1020861.3371364456
51905.88983574089;1527691.7006808666
33389.76393721455;1536234.7087011337
36742.343397665616;1482123.6246868188
21454.199436585088;657169.3041615344
37968.888095093054;1390200.2242984471
30905.01530289516;613788.3219895302
30699.386049381937;677772.3453175713
27255.25081876953;1535946.643113821
43351.37328389918;990004.730593988
32064.597156277174;1039380.7224796106
43510.94014568808;1107286.972727985
26176.766149402643;1340909.7986568718
25663.22937294812;1335883.8311844515
12351.71960301975;1015010.5384041036
31088.890171173745;676979.7154027742
41409.169414903714;1110114.2203447744
37717.253954973865;1641030.4779927537
27822.49637305476;914378.3344281595
41130.09091193958;1258563.8586458305
51446.69184618918;1440909.0012831052
47447.87629201738;1624137.5954320885
28715.698660318678;1869886.3052624038
41260.91708240746;1302748.857596481
42342.577987479934;1429529.6303333663
23526.49849673301;1023162.9529066277
54546.8265214163;673571.3460100302
48224.13913542709;1657667.3321639488
36779.058567387576;1392083.817875569
20867.66988476458;1360100.7192439777
34867.98507624237;1103021.383299933
41812.80155495025;1322914.0511137214
34706.86662728714;1305185.544822347
49155.509477077765;1431517.3576797748
45867.87467158226;1137446.993396963
49751.634268949296;1010477.3921678592
48685.420659677766;1449033.4322542485
34386.429780147584;1064569.6062282685
33381.238664354314;607249.4232841765
52933.672583474065;1202227.9566643513
38235.0331024115;816813.5323512612
54845.494407850136;1598159.2269511032
55403.093468937215;1658381.0058753563
49240.840451423166;1312093.3611953666
32142.947348186557;647982.6536393018
33069.76158140237;1492786.6274919594
28172.065283229582;627733.7433863797
44138.00672962381;1827500.8917075216
36711.623296757956;1339254.7267992808
43672.62854917658;1620949.4369105955
34685.81562026692;1637944.6447424416
36936.62977302445;1216888.0202770547
46222.459101871056;1555497.5463886634
26008.309123638628;873048.3196423554
43468.164464824906;846055.7174491595
15325.64845113582;1028493.601458844
24565.97680615942;1569600.445635948
54929.670237530285;1798232.8027843037
33280.589497979105;1402146.87334661
34763.70380652589;398909.5098600632
26390.8110517472;933157.3392378044
33517.68551789399;712285.8255751298
40406.51491811694;1261927.418880633
28953.92537687541;1063964.287873947
47995.101961052824;1302029.0126435356
33232.34233913228;1957891.588351542
36845.30501343821;849153.1225282919
32254.398666667657;1070720.058487742
30758.279044875497;714166.3978061128
37062.48444068916;1441882.5217055138
30884.955505712456;693681.0044027943
40190.09934251462;1060123.7295704826
31439.971219291187;1535262.4407904241
41557.576325760485;1454681.9367671097
36506.97739461663;1062593.4832072696
41807.601359428634;1907859.0589315055
4114.489353324316;965318.6957876944
34710.20612449623;1109639.9956683936
44712.476241123084;1118595.1189391278
36040.20672690043;1049661.038846639
60040.547298125224;2294647.78381303
54086.90164934797;1356062.1044986642
